Uvid,Manufacturer,Range,SubRange,Trim,Derivative,Series,RangeStartDate,RangeEndDate,BodyStyle,IsFacelift,Transmission,FuelType,Aspiration,EngineCapacity,PowerBhp,DriveType,GearCount,DoorCount,VehicleClass
A125721,Audi,Q2,NULL,Sport,1.4 TFSI,MK1,01/05/2017,NULL,MPV,0,Semi-Automatic,Petrol,Turbocharged,1395,148,FWD,7,5,Car
A125737,Audi,S6 Saloon,NULL,quattro,4.0 TFSI,C7,01/05/2017,NULL,Saloon,1,Semi-Automatic,Petrol,Turbocharged,3993,444,4X4,7,4,Car
A125619,Audi,A1,NULL,Black Edition,1.4 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Manual,Petrol,Turbocharged,1395,148,FWD,6,3,Car
A125625,Audi,A1,NULL,Black Edition,1.6TDI,MK1,01/05/2017,20/09/2017,Hatchback,1,Semi-Automatic,Diesel,Turbocharged,1598,114,FWD,7,3,Car
A125628,Audi,A1,NULL,S Line,1.4 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Manual,Petrol,Turbocharged,1395,123,FWD,6,5,Car
A125663,Audi,A6 allroad,NULL,quattro,3.0BiTDI,C7,01/05/2017,NULL,Estate,1,Automatic,Diesel,Turbocharged,2967,316,4X4,8,5,Car
A125665,Audi,A6 allroad,NULL,quattro,3.0TDI,C7,01/05/2017,20/09/2017,Estate,1,Semi-Automatic,Diesel,Turbocharged,2967,215,4X4,7,5,Car
A125666,Audi,A6 allroad,NULL,quattro Sport,3.0BiTDI,C7,01/05/2017,NULL,Estate,1,Automatic,Diesel,Turbocharged,2967,316,4X4,8,5,Car
A125668,Audi,A6 allroad,NULL,quattro Sport,3.0TDI,C7,01/05/2017,20/09/2017,Estate,1,Semi-Automatic,Diesel,Turbocharged,2967,215,4X4,7,5,Car
A125670,Audi,A6 Avant,NULL,Black Edition,2.0TDI ultra,C7,01/05/2017,31/03/2018,Estate,1,Semi-Automatic,Diesel,Turbocharged,1968,187,FWD,7,5,Car
A125678,Audi,A6 Avant,NULL,S Line,2.0TDI ultra,C7,01/05/2017,NULL,Estate,1,Manual,Diesel,Turbocharged,1968,187,FWD,6,5,Car
A125689,Audi,A6 Saloon,NULL,quattro S Line,3.0TDI,C7,01/05/2017,NULL,Saloon,1,Semi-Automatic,Diesel,Turbocharged,2967,268,4X4,7,4,Car
A125697,Audi,A7,NULL,quattro Black Edition,3.0TDI,MK1,01/05/2017,01/02/2018,Hatchback,1,Semi-Automatic,Diesel,Turbocharged,2967,268,4X4,7,5,Car
A125704,Audi,A7,NULL,SE Executive,3.0TDI ultra,MK1,01/05/2017,01/02/2018,Hatchback,1,Semi-Automatic,Diesel,Turbocharged,2967,215,FWD,7,5,Car
A125705,Audi,Q2,NULL,Edition 1,1.4 TFSI,MK1,01/05/2017,20/09/2017,MPV,0,Manual,Petrol,Turbocharged,1395,148,FWD,6,5,Car
A125709,Audi,Q2,NULL,S-Line,1.4 TFSI,MK1,01/05/2017,NULL,MPV,0,Manual,Petrol,Turbocharged,1395,148,FWD,6,5,Car
A125710,Audi,Q2,NULL,S-Line,1.4 TFSI,MK1,01/05/2017,NULL,MPV,0,Semi-Automatic,Petrol,Turbocharged,1395,148,FWD,7,5,Car
A125731,Audi,RS6 Avant,NULL,quattro,4.0 TFSI,C6,01/05/2017,NULL,Estate,0,Automatic,Petrol,Turbocharged,3993,552,4X4,8,5,Car
A125732,Audi,RS6 Avant,NULL,quattro Performance,4.0 TFSI,C6,01/05/2017,NULL,Estate,0,Automatic,Petrol,Turbocharged,3993,596.71,4X4,8,5,Car
A125622,Audi,A1,NULL,Black Edition,1.4 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Semi-Automatic,Petrol,Turbocharged,1395,148,FWD,7,5,Car
A125638,Audi,A1,NULL,S Line,1.6TDI,MK1,01/05/2017,20/09/2017,Hatchback,1,Semi-Automatic,Diesel,Turbocharged,1598,114,FWD,7,5,Car
A125639,Audi,A1,NULL,S1,2.0 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Manual,Petrol,Turbocharged,1984,228,4X4,6,3,Car
A125644,Audi,A1,NULL,SE,1.0 TFSI,MK1,01/05/2017,NULL,Hatchback,1,Manual,Petrol,Turbocharged,999,94,FWD,5,5,Car
A125657,Audi,A1,NULL,Sport,1.4 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Semi-Automatic,Petrol,Turbocharged,1395,123,FWD,7,3,Car
A125658,Audi,A1,NULL,Sport,1.4 TFSI,MK1,01/05/2017,20/09/2017,Hatchback,1,Semi-Automatic,Petrol,Turbocharged,1395,123,FWD,7,5,Car
A125669,Audi,A6 Avant,NULL,Black Edition,2.0TDI ultra,C7,01/05/2017,NULL,Estate,1,Manual,Diesel,Turbocharged,1968,187,FWD,6,5,Car
A125687,Audi,A6 Saloon,NULL,quattro S Line,2.0TDI,C7,01/05/2017,31/03/2018,Saloon,1,Semi-Automatic,Diesel,Turbocharged,1968,187,4X4,7,4,Car
A125701,Audi,A7,NULL,quattro SE Executive,3.0TDI,MK1,01/05/2017,NULL,Hatchback,1,Semi-Automatic,Diesel,Turbocharged,2967,268,4X4,7,5,Car
